,id,Photo_ArchivalDate,Photo_Provenance,Photo_KHI_Classification,Photo_AcquisitionDate,Photo_Photographer,Art_id0,Art_id_sublevel0,Art_type0,Art_title0,Art_GeoStyle0,Art_ActualState0,Art_Artist0,Art_GeoLocation0,Art_Institution0,Art_PhysLocation_Geo0,Art_PhysLocation_Name0,Art_Date0,Art_id1,Art_id_sublevel1,Art_type1,Art_title1,Art_GeoStyle1,Art_ActualState1,Art_Artist1,Art_GeoLocation1,Art_Institution1,Art_PhysLocation_Geo1,Art_PhysLocation_Name1,Art_Date1,Art_id2,Art_id_sublevel2,Art_type2,Art_title2,Art_GeoStyle2,Art_ActualState2,Art_Artist2,Art_GeoLocation2,Art_Institution2,Art_PhysLocation_Geo2,Art_PhysLocation_Name2,Art_Date2
654,120488,1938,No Data,Mal. Ren.,,"Braun, Adolphe",07700658,,Bild,Heilige Familie mit Heiligen,,,"Carpaccio, Vittore",Avignon,Musée du Petit Palais,,,um 1500,,,,,,,,,,,,,,,,,,,,,,,,
655,203838,1965,No Data,Mal. Ren.,,,07700658,,Bild,Heilige Familie mit Heiligen,,,"Carpaccio, Vittore",Avignon,Musée du Petit Palais,,,um 1500,,,,,,,,,,,,,,,,,,,,,,,,
656,203839,1965,No Data,Mal. Ren.,,,07700658,,Bild,Heilige Familie mit Heiligen,,,"Carpaccio, Vittore",Avignon,Musée du Petit Palais,,,um 1500,,,,,,,,,,,,,,,,,,,,,,,,
657,203840,1965,No Data,Mal. Ren.,,,07700658,,Bild,Heilige Familie mit Heiligen,,,"Carpaccio, Vittore",Avignon,Musée du Petit Palais,,,um 1500,,,,,,,,,,,,,,,,,,,,,,,,
658,203841,1965,No Data,Mal. Ren.,,,07700658,,Bild,Heilige Familie mit Heiligen,,,"Carpaccio, Vittore",Avignon,Musée du Petit Palais,,,um 1500,,,,,,,,,,,,,,,,,,,,,,,,
659,203842,1965,No Data,Mal. Ren.,,,07700658,,Bild,Heilige Familie mit Heiligen,,,"Carpaccio, Vittore",Avignon,Musée du Petit Palais,,,um 1500,,,,,,,,,,,,,,,,,,,,,,,,
660,330205,1977,No Data,Mal. Ren.,,"Artini, Luigi",07700658,,Bild,Heilige Familie mit Heiligen,,,"Carpaccio, Vittore",Avignon,Musée du Petit Palais,,,um 1500,,,,,,,,,,,,,,,,,,,,,,,,
661,330206,1977,No Data,Mal. Ren.,,"Artini, Luigi",07700658,,Bild,Heilige Familie mit Heiligen,,,"Carpaccio, Vittore",Avignon,Musée du Petit Palais,,,um 1500,,,,,,,,,,,,,,,,,,,,,,,,
662,330207,1977,No Data,Mal. Ren.,,"Artini, Luigi",07700658,,Bild,Heilige Familie mit Heiligen,,,"Carpaccio, Vittore",Avignon,Musée du Petit Palais,,,um 1500,,,,,,,,,,,,,,,,,,,,,,,,
663,426737,1985,No Data,Mal. Ren.,,,07700658,,Bild,Heilige Familie mit Heiligen,,,"Carpaccio, Vittore",Avignon,Musée du Petit Palais,,,um 1500,,,,,,,,,,,,,,,,,,,,,,,,
664,426738,1985,No Data,Mal. Ren.,,,07700658,,Bild,Heilige Familie mit Heiligen,,,"Carpaccio, Vittore",Avignon,Musée du Petit Palais,,,um 1500,,,,,,,,,,,,,,,,,,,,,,,,
665,496117,1994,"Vertova, Luisa",Mal. Ren.,,,07700658,,Bild,Heilige Familie mit Heiligen,,,"Carpaccio, Vittore",Avignon,Musée du Petit Palais,,,um 1500,,,,,,,,,,,,,,,,,,,,,,,,
666,13242,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1893,Alinari,70013100,,Wandbild,Madonna mit Kind und Heiligen,,,Perugino,Perugia,San Lorenzo,Perugia,San Lorenzo,1500/1510,,,,,,,,,,,,,,,,,,,,,,,,
667,13178,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1903,Hanfstaengl,70013083,,Predella,Pietà mit Maria und Heiligen,,zerstört,"Crivelli, Carlo",Berlin,"Gemäldegalerie, Staatliche Museen zu Berlin - Preußischer Kulturbesitz",,,,,,,,,,,,,,,,,,,,,,,,,,,
668,13355,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1899,Anderson,70013095,,Bild,"Venus, Amor und Satyr",,,"Bronzino, Agnolo",Rom,Galleria Colonna,,,um 1555,,,,,,,,,,,,,,,,,,,,,,,,
669,13444,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1915,Hanfstaengl,07704807,,Bild,Büßende Magdalena,,,"Rizzoli, Giovanni Pietro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,13692,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1899,Alinari,70013017,,Bild,Die heilige Franziska von Rom,,,Guercino,Turin,Galleria Sabauda,,,1656,,,,,,,,,,,,,,,,,,,,,,,,
671,13742,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1912,unbekannt,70013029,,Bild,Kopf der Samariterin,,Fragment,"Ricci, Sebastiano",Belluno,Museo Civico di Belluno,Belluno,Villa Belvedere,1718,,,,,,,,,,,,,,,,,,,,,,,,
672,302243,1974,"Hueck, Irene",Mal. Bar.,,Brogi,70013029,,Bild,Kopf der Samariterin,,Fragment,"Ricci, Sebastiano",Belluno,Museo Civico di Belluno,Belluno,Villa Belvedere,1718,,,,,,,,,,,,,,,,,,,,,,,,
673,13209,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1907,"Braun, Adolphe",70013114,,Bild,Anbetung des Christuskindes,,,Diamante di Feo,Paris,Musée du Louvre,,,1470/1472,,,,,,,,,,,,,,,,,,,,,,,,
674,392979,1981,"Pudelko, Georg",Mal. Ren.,1932,"Giraudon, Adolphe et Georges (A.G. phot.)",70013114,,Bild,Anbetung des Christuskindes,,,Diamante di Feo,Paris,Musée du Louvre,,,1470/1472,,,,,,,,,,,,,,,,,,,,,,,,
675,13627,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1912,unbekannt,70013102,,Bild,Erminia und Vafrino mit dem verwundeten Tancred,,,"Turchi, Alessandro (1578)",Budapest,Szépmüvészeti Múzeum,,,um 1633,,,,,,,,,,,,,,,,,,,,,,,,
676,13617,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1912,unbekannt,70013211,,Bild,Junge mit Falken,,,"Balassi, Mario",Sankt Petersburg,Staatliche Ermitage,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,13723,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1900,Anderson,70013005,,Bild,Gruppenporträt der Familie des Künstlers mit Musikinstrumenten,,,"Nuvolone, Carlo Francesco",Mailand,Pinacoteca di Brera,,,1649-1651,,,,,,,,,,,,,,,,,,,,,,,,
678,298608,1974,No Data,Mal. Bar.,,unbekannt,70013005,,Bild,Gruppenporträt der Familie des Künstlers mit Musikinstrumenten,,,"Nuvolone, Carlo Francesco",Mailand,Pinacoteca di Brera,,,1649-1651,,,,,,,,,,,,,,,,,,,,,,,,
679,13440,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1896,Alinari,70013138,,Bild,Frauenbildnis,toskanisch,,,Florenz,"Galleria Palatina, Palazzo Pitti",,,1520,,,,,,,,,,,,,,,,,,,,,,,,
680,554063,2000,No Data,Mal. Ren.,2000.03.31,"Gloc, Jan",07960374,,Altarbild,"Kreuzigung mit Maria, Johannes und Thomas von Aquin",,,Paolino (Fra),Pistoia,San Domenico,Pistoia,San Domenico,um 1533,,,,,,,,,,,,,,,,,,,,,,,,
681,553496,2000,No Data,Mal. Ren.,2000.03.31,"Haag, Paul",07960374,,Altarbild,"Kreuzigung mit Maria, Johannes und Thomas von Aquin",,,Paolino (Fra),Pistoia,San Domenico,Pistoia,San Domenico,um 1533,,,,,,,,,,,,,,,,,,,,,,,,
682,13485,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1903,Brogi,07960374,,Altarbild,"Kreuzigung mit Maria, Johannes und Thomas von Aquin",,,Paolino (Fra),Pistoia,San Domenico,Pistoia,San Domenico,um 1533,,,,,,,,,,,,,,,,,,,,,,,,
683,208195,1965,"Holst, Christian von",Mal. Ren.,,,07960374,,Altarbild,"Kreuzigung mit Maria, Johannes und Thomas von Aquin",,,Paolino (Fra),Pistoia,San Domenico,Pistoia,San Domenico,um 1533,,,,,,,,,,,,,,,,,,,,,,,,
684,13253/1,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1912,unbekannt,07703521,,Bild,"Maria, Johannes Evangelista und der heilige Nikolaus (Augustinus?) beten das Christuskind an",,,Perugino,München,Bayerische Staatsgemäldesammlungen,,,um 1500,,,,,,,,,,,,,,,,,,,,,,,,
685,13253/2,1912,No Data,Mal. Ren.,,,07703521,,Bild,"Maria, Johannes Evangelista und der heilige Nikolaus (Augustinus?) beten das Christuskind an",,,Perugino,München,Bayerische Staatsgemäldesammlungen,,,um 1500,,,,,,,,,,,,,,,,,,,,,,,,
686,70256,1930,"Bodmer-Bodmer, ? (Frau)",Mal. Ren.,,,07703521,,Bild,"Maria, Johannes Evangelista und der heilige Nikolaus (Augustinus?) beten das Christuskind an",,,Perugino,München,Bayerische Staatsgemäldesammlungen,,,um 1500,,,,,,,,,,,,,,,,,,,,,,,,
687,70257,1930,"Bodmer-Bodmer, ? (Frau)",Mal. Ren.,,,07703521,,Bild,"Maria, Johannes Evangelista und der heilige Nikolaus (Augustinus?) beten das Christuskind an",,,Perugino,München,Bayerische Staatsgemäldesammlungen,,,um 1500,,,,,,,,,,,,,,,,,,,,,,,,
688,70258,1930,"Bodmer-Bodmer, ? (Frau)",Mal. Ren.,,,07703521,,Bild,"Maria, Johannes Evangelista und der heilige Nikolaus (Augustinus?) beten das Christuskind an",,,Perugino,München,Bayerische Staatsgemäldesammlungen,,,um 1500,,,,,,,,,,,,,,,,,,,,,,,,
689,13654,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1902,Bruckmann,70012998,,Bild,Venus an der Leiche des Adonis,,zerstört,Guercino,Dresden,Gemäldegalerie Alte Meister Dresden,,,1647,,,,,,,,,,,,,,,,,,,,,,,,
690,230784,1968,No Data,Mal. Bar.,,,07500419,,Bild,Abraham verstößt Hagar und Ismael,,,Guercino,Mailand,Pinacoteca di Brera,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,255690,1970,No Data,Mal. Bar.,,,07500419,,Bild,Abraham verstößt Hagar und Ismael,,,Guercino,Mailand,Pinacoteca di Brera,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,255691,1970,No Data,Mal. Bar.,,,07500419,,Bild,Abraham verstößt Hagar und Ismael,,,Guercino,Mailand,Pinacoteca di Brera,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,293052,1974,"Burckhardt, Jakob (Nachlass)",Mal. Bar.,,,07500419,,Bild,Abraham verstößt Hagar und Ismael,,,Guercino,Mailand,Pinacoteca di Brera,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,13668,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1903,Hanfstaengl,07500419,,Bild,Abraham verstößt Hagar und Ismael,,,Guercino,Mailand,Pinacoteca di Brera,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,203407,1965,"Bader, Alfred",Mal. Bar.,,,07500419,,Bild,Abraham verstößt Hagar und Ismael,,,Guercino,Mailand,Pinacoteca di Brera,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,259498,1970,No Data,Mal. Bar.,,,07500419,,Bild,Abraham verstößt Hagar und Ismael,,,Guercino,Mailand,Pinacoteca di Brera,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,13638,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1899,Brogi,70012001,,Bild,Christuskind auf Wolken,,,"Gaulli, Giovanni Battista",Genua,Musei di Strada Nuova,,,1651/1700,,,,,,,,,,,,,,,,,,,,,,,,
698,631868,2022,No Data,Mal. Bar.,vor 1899,Brogi,70012001,,Bild,Christuskind auf Wolken,,,"Gaulli, Giovanni Battista",Genua,Musei di Strada Nuova,,,1651/1700,,,,,,,,,,,,,,,,,,,,,,,,
699,13236,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1899,Hanfstaengl,70013060,,Bild,Maria mit Kind,,,"Morone, Francesco (1471)",Berlin,"Gemäldegalerie, Staatliche Museen zu Berlin - Preußischer Kulturbesitz",,,um 1526,,,,,,,,,,,,,,,,,,,,,,,,
700,13571,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1907,Anderson,70013210,,Wandbild,Die Geschichte von Amor und Psyche,,,"Vaga, Perino del",Rom,Castel Sant'Angelo,Rom,Castel Sant'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,
701,312215,1975,No Data,Mal. Ren.,,unbekannt,70013210,,Wandbild,Die Geschichte von Amor und Psyche,,,"Vaga, Perino del",Rom,Castel Sant'Angelo,Rom,Castel Sant'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,
702,13177,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1912,Hanfstaengl,70013084,,Bild,Thronende Madonna mit Kind,,,"Crivelli, Carlo",Brüssel,Musées Royaux des Beaux-Arts de Belgique,,,,,,,,,,,,,,,,,,,,,,,,,,,
